områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Januar;-4,785;29,990;1453440;1526490;8.789;21.832
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Januar;-0,385;19,770;939682;943315;4.806;43.178
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Januar;-0,348;19,770;85023;85320;11.271;101.266
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Januar;-1,842;19,770;22327;22746;7.438;66.825
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Januar;1,350;19,770;31983;31557;11.743;105.506
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Januar;-3,471;19,770;9595;9940;26.319;236.466
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Januar;0,319;19,770;21039;20972;6.276;56.386
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Januar;-24,762;19,770;79;105;30.818;276.887
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Januar;-4,756;29,990;1128497;1184844;8.429;20.938
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Januar;-0,921;19,690;713547;720182;5.928;53.259
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Januar;-0,256;19,690;75729;75923;12.547;112.730
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Januar;-1,319;19,690;19683;19946;7.322;65.783
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Januar;1,877;19,690;27629;27120;13.877;124.676
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Januar;-3,548;19,690;8644;8962;29.446;264.560
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Januar;-0,470;19,690;19697;19790;7.411;66.587
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Januar;-27,619;19,690;76;105;28.265;253.954
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Januar;-4,889;29,980;324943;341646;11.000;27.325
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Januar;1,345;19,980;226135;223133;1.235;11.096
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Januar;-1,096;19,980;9294;9397;1.729;15.531
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Januar;-5,571;19,980;2644;2800;8.035;72.196
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Januar;-1,871;19,980;4354;4437;0.745;6.690
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Januar;-2,761;19,980;951;978;1.183;10.627
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Januar;13,536;19,980;1342;1182;6.612;59.410
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Januar;Inf;19,980;3;0;-;-
By;Buskerudbyen uten E18;E+R;Alle;Alle;Februar;-6,582;29,900;1376338;1473318;10.526;26.147
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Februar;-2,023;19,730;900249;918839;8.049;72.313
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Februar;-1,737;19,730;80626;82051;20.540;184.541
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Februar;-3,878;19,730;21439;22304;18.218;163.684
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Februar;2,871;19,730;30454;29604;17.728;159.282
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Februar;-12,985;19,730;9529;10951;42.469;381.571
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Februar;0,073;19,730;19108;19094;10.276;92.322
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Februar;-2,041;19,730;96;98;26.235;235.709
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Februar;-6,582;29,850;1060871;1135618;9.954;24.727
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Februar;-2,575;19,690;679549;697508;8.026;72.108
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Februar;-1,946;19,690;71903;73330;21.350;191.823
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Februar;-4,365;19,690;18754;19610;18.005;161.770
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Februar;2,646;19,690;26220;25544;18.320;164.597
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;12,5m - 16,0m;Februar;-13,569;19,690;8733;10104;46.094;414.138
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;16,0m - 24,0m;Februar;0,684;19,690;18102;17979;9.719;87.317
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 24,0m;Februar;1,075;19,690;94;93;34.676;311.554
By;Buskerudbyen uten E18;E+R;Helgedøgn;Alle;Februar;-6,584;30,000;315467;337700;13.209;32.813
By;Buskerudbyen uten E18;E+R;Helgedøgn;< 5,6m;Februar;-0,285;19,840;220700;221331;8.209;73.751
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 5,6m;Februar;0,023;19,840;8723;8721;14.722;132.270
By;Buskerudbyen uten E18;E+R;Helgedøgn;5,6m - 7,6m;Februar;-0,334;19,840;2685;2694;19.944;179.190
By;Buskerudbyen uten E18;E+R;Helgedøgn;7,6m - 12,5m;Februar;4,286;19,840;4234;4060;14.920;134.054
By;Buskerudbyen uten E18;E+R;Helgedøgn;12,5m - 16,0m;Februar;-6,021;19,840;796;847;0.270;2.425
By;Buskerudbyen uten E18;E+R;Helgedøgn;16,0m - 24,0m;Februar;-9,776;19,840;1006;1115;15.732;141.346
By;Buskerudbyen uten E18;E+R;Helgedøgn;>= 24,0m;Februar;-60,000;19,840;2;5;141.421;1270.620
By;Buskerudbyen uten E18;E+R;Alle;Alle;Mars;-28,802;20,000;785463;1103207;10.898;97.910
By;Buskerudbyen uten E18;E+R;Alle;< 5,6m;Mars;-31,140;21,880;693948;1007773;8.683;78.010
By;Buskerudbyen uten E18;E+R;Alle;>= 5,6m;Mars;-1,223;21,880;86920;87996;23.179;208.252
By;Buskerudbyen uten E18;E+R;Alle;5,6m - 7,6m;Mars;-14,681;21,880;20468;23990;23.807;213.898
By;Buskerudbyen uten E18;E+R;Alle;7,6m - 12,5m;Mars;-1,300;21,880;32119;32542;19.715;177.133
By;Buskerudbyen uten E18;E+R;Alle;12,5m - 16,0m;Mars;14,850;21,880;11856;10323;46.495;417.744
By;Buskerudbyen uten E18;E+R;Alle;16,0m - 24,0m;Mars;6,455;21,880;22397;21039;10.582;95.078
By;Buskerudbyen uten E18;E+R;Alle;>= 24,0m;Mars;-21,569;21,880;80;102;31.676;284.601
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;Alle;Mars;-24,415;20,000;616847;816100;13.256;119.102
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;< 5,6m;Mars;-26,628;21,910;537180;732133;10.305;92.591
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;>= 5,6m;Mars;2,294;21,910;78353;76596;24.404;219.260
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;5,6m - 7,6m;Mars;-11,569;21,910;18086;20452;25.024;224.830
By;Buskerudbyen uten E18;E+R;Yrkesdøgn;7,6m - 12,5m;Mars;1,945;21,910;27891;27359;21.413;192.389
