områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Buskerudbyen;E+R;Alle;Alle;Januar;0,122;41,010;4352222;4346925;6.448;8.007
By;Buskerudbyen;E+R;Alle;< 5,6m;Januar;1,929;32,490;3534057;3467187;2.717;4.323
By;Buskerudbyen;E+R;Alle;>= 5,6m;Januar;1,955;32,490;388971;381511;4.611;7.338
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Januar;1,791;32,490;102912;101101;3.803;6.051
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Januar;3,302;32,490;122086;118184;5.086;8.092
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Januar;7,366;32,490;42066;39180;13.591;21.627
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Januar;-1,059;32,490;118191;119456;2.195;3.493
By;Buskerudbyen;E+R;Alle;>= 24,0m;Januar;3,510;32,490;3716;3590;10.162;16.169
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Januar;0,209;40,810;3361871;3354872;6.346;7.880
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Januar;1,891;32,220;2675957;2626281;3.341;5.316
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Januar;1,992;32,220;346264;339500;5.040;8.020
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Januar;1,955;32,220;90358;88625;3.627;5.771
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Januar;3,342;32,220;105547;102134;5.817;9.256
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Januar;7,951;32,220;37186;34447;15.090;24.011
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Januar;-1,118;32,220;109811;111053;2.428;3.863
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Januar;3,733;32,220;3362;3241;10.485;16.684
By;Buskerudbyen;E+R;Helgedøgn;Alle;Januar;-0,172;41,490;990351;992053;7.289;9.051
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Januar;2,045;33,160;858100;840906;0.850;1.352
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Januar;1,657;33,160;42707;42011;2.026;3.223
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Januar;0,625;33,160;12554;12476;5.223;8.312
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Januar;3,047;33,160;16539;16050;3.657;5.818
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Januar;3,106;33,160;4880;4733;4.770;7.591
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Januar;-0,274;33,160;8380;8403;7.415;11.799
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Januar;1,433;33,160;354;349;-;-
By;Buskerudbyen;E+R;Alle;Alle;Februar;-1,120;33,250;2684611;2715010;10.437;16.608
By;Buskerudbyen;E+R;Alle;< 5,6m;Februar;2,121;24,780;2064502;2021616;6.960;17.289
By;Buskerudbyen;E+R;Alle;>= 5,6m;Februar;1,484;24,780;224143;220866;12.106;30.073
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Februar;-0,539;24,780;60864;61194;11.080;27.524
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Februar;5,931;24,780;72300;68252;10.895;27.064
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Februar;-3,717;24,780;24113;25044;27.991;69.534
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Februar;0,314;24,780;64837;64634;5.032;12.499
By;Buskerudbyen;E+R;Alle;>= 24,0m;Februar;16,475;24,780;2029;1742;17.889;44.440
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Februar;-1,534;33,210;2070318;2102582;9.739;15.497
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Februar;1,319;24,740;1560897;1540577;6.732;16.724
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Februar;1,203;24,740;199504;197132;12.488;31.021
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Februar;-0,923;24,740;53130;53625;10.999;27.324
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Februar;4,694;24,740;62272;59480;10.817;26.871
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Februar;-3,295;24,740;21573;22308;30.806;76.527
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Februar;0,913;24,740;60690;60141;4.741;11.777
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Februar;16,540;24,740;1839;1578;19.018;47.244
By;Buskerudbyen;E+R;Helgedøgn;Alle;Februar;0,305;33,330;614293;612428;13.250;21.084
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Februar;4,691;24,870;503605;481039;7.793;19.360
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Februar;3,813;24,870;24639;23734;9.392;23.331
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Februar;2,180;24,870;7734;7569;11.806;29.327
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Februar;14,318;24,870;10028;8772;15.066;37.426
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Februar;-7,164;24,870;2540;2736;1.120;2.783
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Februar;-7,701;24,870;4147;4493;8.299;20.615
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Februar;15,854;24,870;190;164;79.558;197.633
By;Buskerudbyen;E+R;Alle;Alle;Mars;-25,657;25,000;1885960;2536844;7.541;18.732
By;Buskerudbyen;E+R;Alle;< 5,6m;Mars;-28,336;29,680;1635245;2281829;6.217;15.443
By;Buskerudbyen;E+R;Alle;>= 5,6m;Mars;-0,761;29,680;242542;244403;12.811;31.823
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;Mars;-9,036;29,680;60502;66512;14.829;36.837
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;Mars;1,741;29,680;78440;77098;11.782;29.268
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;Mars;-3,273;29,680;26683;27586;32.930;81.803
By;Buskerudbyen;E+R;Alle;16,0m - 24,0m;Mars;5,025;29,680;74796;71217;5.277;13.109
By;Buskerudbyen;E+R;Alle;>= 24,0m;Mars;6,583;29,680;2121;1990;24.653;61.241
By;Buskerudbyen;E+R;Yrkesdøgn;Alle;Mars;-20,562;25,000;1491203;1877196;9.183;22.813
By;Buskerudbyen;E+R;Yrkesdøgn;< 5,6m;Mars;-23,313;29,700;1268316;1653889;7.375;18.320
By;Buskerudbyen;E+R;Yrkesdøgn;>= 5,6m;Mars;2,458;29,700;218011;212780;13.406;33.301
By;Buskerudbyen;E+R;Yrkesdøgn;5,6m - 7,6m;Mars;-5,464;29,700;53511;56604;15.668;38.921
By;Buskerudbyen;E+R;Yrkesdøgn;7,6m - 12,5m;Mars;4,759;29,700;68065;64973;12.563;31.209
By;Buskerudbyen;E+R;Yrkesdøgn;12,5m - 16,0m;Mars;1,875;29,700;24560;24108;36.385;90.386
By;Buskerudbyen;E+R;Yrkesdøgn;16,0m - 24,0m;Mars;7,100;29,700;69949;65312;4.897;12.166
By;Buskerudbyen;E+R;Yrkesdøgn;>= 24,0m;Mars;8,020;29,700;1926;1783;24.965;62.016
By;Buskerudbyen;E+R;Helgedøgn;Alle;Mars;-40,156;25,000;394757;659648;2.554;6.344
By;Buskerudbyen;E+R;Helgedøgn;< 5,6m;Mars;-41,566;29,630;366929;627940;3.033;7.534
By;Buskerudbyen;E+R;Helgedøgn;>= 5,6m;Mars;-22,427;29,630;24531;31623;7.143;17.744
By;Buskerudbyen;E+R;Helgedøgn;5,6m - 7,6m;Mars;-29,441;29,630;6991;9908;10.247;25.454
By;Buskerudbyen;E+R;Helgedøgn;7,6m - 12,5m;Mars;-14,433;29,630;10375;12125;6.882;17.097
By;Buskerudbyen;E+R;Helgedøgn;12,5m - 16,0m;Mars;-38,959;29,630;2123;3478;3.554;8.829
By;Buskerudbyen;E+R;Helgedøgn;16,0m - 24,0m;Mars;-17,917;29,630;4847;5905;5.999;14.902
By;Buskerudbyen;E+R;Helgedøgn;>= 24,0m;Mars;-5,797;29,630;195;207;100.654;250.039
By;Buskerudbyen;E+R;Alle;Alle;April;-27,269;32,040;2867796;3943018;6.123;9.743
By;Buskerudbyen;E+R;Alle;< 5,6m;April;-29,346;34,770;2479305;3509074;5.631;8.959
By;Buskerudbyen;E+R;Alle;>= 5,6m;April;-10,180;34,770;382250;425575;9.315;14.822
By;Buskerudbyen;E+R;Alle;5,6m - 7,6m;April;-18,408;34,770;90133;110468;9.028;14.366
By;Buskerudbyen;E+R;Alle;7,6m - 12,5m;April;-2,739;34,770;141943;145940;7.267;11.564
By;Buskerudbyen;E+R;Alle;12,5m - 16,0m;April;-19,282;34,770;40707;50431;17.045;27.122
