områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Kristiansand kommune;E+R;Alle;Alle;Januar;1,118;64,470;2636207;2607052;2.396;2.514
By;Kristiansand kommune;E+R;Alle;< 5,6m;Januar;3,797;33,080;897581;864745;2.215;5.502
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Januar;-2,937;33,080;150337;154886;4.862;12.079
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Januar;-5,135;33,080;36342;38309;4.897;12.164
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Januar;-3,328;33,080;55446;57355;3.358;8.341
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Januar;-1,861;33,080;26215;26712;13.745;34.144
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Januar;-0,331;33,080;31912;32018;6.750;16.769
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Januar;-14,228;33,080;422;492;32.015;79.529
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Januar;-0,871;64,350;2099099;2117547;4.331;4.545
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Januar;3,482;33,060;709721;685842;2.977;7.394
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Januar;-2,482;33,060;134363;137783;5.095;12.657
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Januar;-4,732;33,060;32390;33999;5.010;12.446
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Januar;-2,243;33,060;49068;50194;3.534;8.778
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Januar;-2,248;33,060;23086;23617;14.140;35.126
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Januar;-0,335;33,060;29429;29528;6.768;16.814
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Januar;-12,360;33,060;390;445;31.642;78.603
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Januar;9,725;64,760;537108;489505;7.807;8.193
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Januar;5,007;33,130;187860;178903;2.028;5.037
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Januar;-6,601;33,130;15974;17103;4.078;10.131
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Januar;-8,306;33,130;3952;4310;5.519;13.711
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Januar;-10,934;33,130;6378;7161;2.287;5.682
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Januar;1,099;33,130;3129;3095;15.764;39.159
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Januar;-0,281;33,130;2483;2490;6.899;17.139
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Januar;-31,915;33,130;32;47;31.196;77.495
By;Kristiansand kommune;E+R;Alle;Alle;Februar;3,277;64,340;2597261;2514860;1.664;1.747
By;Kristiansand kommune;E+R;Alle;< 5,6m;Februar;3,377;42,780;1748199;1691087;1.784;2.839
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Februar;3,698;42,780;235671;227266;3.913;6.227
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Februar;-0,143;42,780;60917;61004;3.952;6.288
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Februar;3,687;42,780;84093;81103;2.488;3.959
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Februar;5,347;42,780;31621;30016;11.235;17.877
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Februar;7,127;42,780;58248;54373;4.296;6.835
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Februar;2,857;42,780;792;770;15.945;25.372
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Februar;2,978;65,010;2083907;2023634;1.651;1.733
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Februar;2,948;43,190;1379402;1339897;1.814;2.886
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Februar;2,902;43,190;210280;204349;3.980;6.333
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Februar;-0,816;43,190;53736;54178;4.510;7.177
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Februar;1,886;43,190;74159;72786;2.202;3.504
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Februar;5,034;43,190;27793;26461;11.601;18.460
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Februar;7,244;43,190;53872;50233;4.280;6.811
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Februar;4,197;43,190;720;691;15.201;24.188
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Februar;4,505;62,720;513354;491226;2.321;2.436
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Februar;5,014;41,800;368797;351190;1.764;2.807
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Februar;10,795;41,800;25391;22917;3.745;5.960
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Februar;5,201;41,800;7181;6826;5.735;9.126
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Februar;19,442;41,800;9934;8317;7.011;11.156
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Februar;7,679;41,800;3828;3555;10.800;17.186
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Februar;5,700;41,800;4376;4140;7.209;11.472
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Februar;-8,861;41,800;72;79;24.752;39.386
By;Kristiansand kommune;E+R;Alle;Alle;Mars;-19,112;66,590;2349557;2904699;3.421;3.590
By;Kristiansand kommune;E+R;Alle;< 5,6m;Mars;-21,496;44,280;1529955;1948889;1.972;3.137
By;Kristiansand kommune;E+R;Alle;>= 5,6m;Mars;-1,134;44,280;264396;267428;4.612;7.338
By;Kristiansand kommune;E+R;Alle;5,6m - 7,6m;Mars;-13,696;44,280;62278;72161;4.851;7.719
By;Kristiansand kommune;E+R;Alle;7,6m - 12,5m;Mars;4,094;44,280;103429;99361;4.502;7.163
By;Kristiansand kommune;E+R;Alle;12,5m - 16,0m;Mars;-3,037;44,280;32818;33846;12.613;20.070
By;Kristiansand kommune;E+R;Alle;16,0m - 24,0m;Mars;6,194;44,280;64999;61208;3.861;6.144
By;Kristiansand kommune;E+R;Alle;>= 24,0m;Mars;2,347;44,280;872;852;20.306;32.312
By;Kristiansand kommune;E+R;Yrkesdøgn;Alle;Mars;-14,731;66,580;1907916;2237513;4.036;4.235
By;Kristiansand kommune;E+R;Yrkesdøgn;< 5,6m;Mars;-17,471;44,270;1220823;1479262;1.947;3.099
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 5,6m;Mars;1,688;44,270;236182;232262;5.516;8.778
By;Kristiansand kommune;E+R;Yrkesdøgn;5,6m - 7,6m;Mars;-9,959;44,270;55388;61514;5.286;8.411
By;Kristiansand kommune;E+R;Yrkesdøgn;7,6m - 12,5m;Mars;7,297;44,270;91062;84869;5.802;9.233
By;Kristiansand kommune;E+R;Yrkesdøgn;12,5m - 16,0m;Mars;-0,911;44,270;29039;29306;13.432;21.373
By;Kristiansand kommune;E+R;Yrkesdøgn;16,0m - 24,0m;Mars;7,300;44,270;59886;55812;4.297;6.837
By;Kristiansand kommune;E+R;Yrkesdøgn;>= 24,0m;Mars;6,045;44,270;807;761;17.321;27.561
By;Kristiansand kommune;E+R;Helgedøgn;Alle;Mars;-33,805;66,620;441641;667186;3.370;3.537
By;Kristiansand kommune;E+R;Helgedøgn;< 5,6m;Mars;-34,175;44,300;309132;469627;3.817;6.074
By;Kristiansand kommune;E+R;Helgedøgn;>= 5,6m;Mars;-19,769;44,300;28214;35166;3.261;5.189
By;Kristiansand kommune;E+R;Helgedøgn;5,6m - 7,6m;Mars;-35,287;44,300;6890;10647;6.871;10.933
By;Kristiansand kommune;E+R;Helgedøgn;7,6m - 12,5m;Mars;-14,663;44,300;12367;14492;2.234;3.554
By;Kristiansand kommune;E+R;Helgedøgn;12,5m - 16,0m;Mars;-16,762;44,300;3779;4540;5.880;9.357
By;Kristiansand kommune;E+R;Helgedøgn;16,0m - 24,0m;Mars;-5,245;44,300;5113;5396;4.599;7.318
By;Kristiansand kommune;E+R;Helgedøgn;>= 24,0m;Mars;-28,571;44,300;65;91;49.327;78.490
By;Kristiansand kommune;E+R;Alle;Alle;April;-19,403;64,780;2269563;2815954;6.939;7.282
