fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Januar;-8,658;77,000;152771;167251
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Mai;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Juni;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Juli;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;August;-8,119;96,000;194502;211688
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Siste 12 måneder;-8,356;86,000;347273;378939
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Hittil i år;-8,356;86,000;347273;378939
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Januar;-9,792;77,000;135290;149976
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Mai;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Juni;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Juli;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;August;-9,307;96,000;169662;187073
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Siste 12 måneder;-9,523;86,000;304952;337049
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Hittil i år;-9,523;86,000;304952;337049
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Januar;1,841;77,000;17479;17163
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Mai;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Juni;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Juli;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;August;0,968;96,000;24837;24599
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Siste 12 måneder;1,327;86,000;42316;41762
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Hittil i år;1,327;86,000;42316;41762
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Januar;-2,139;77,000;8236;8416
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Mai;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Juni;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Juli;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;August;1,811;96,000;11190;10991
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Siste 12 måneder;0,098;86,000;19426;19407
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;5,6m - 7,6m;Hittil i år;0,098;86,000;19426;19407
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Januar;4,132;77,000;6703;6437
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Mai;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Juni;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Juli;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;August;1,029;96,000;10608;10500
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Siste 12 måneder;2,208;86,000;17311;16937
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;7,6m - 12,5m;Hittil i år;2,208;86,000;17311;16937
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;12,5m - 16,0m;Januar;0,593;77,000;678;674
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;12,5m - 16,0m;Februar;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;12,5m - 16,0m;Mars;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;12,5m - 16,0m;April;-;-;-;-
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;12,5m - 16,0m;Mai;-;-;-;-
