områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Grenland;E+R;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Grenland;E+R;Alle;Alle;Januar;4,887;87,290;3645261;3475410;6.227;4.454
By;Grenland;E+R;Alle;< 5,6m;Januar;5,079;59,890;2418992;2302075;6.295;5.822
By;Grenland;E+R;Alle;>= 5,6m;Januar;-0,429;59,890;345695;347186;5.519;5.104
By;Grenland;E+R;Alle;5,6m - 7,6m;Januar;-0,034;59,890;75796;75822;8.533;7.891
By;Grenland;E+R;Alle;7,6m - 12,5m;Januar;4,924;59,890;102362;97558;5.229;4.836
By;Grenland;E+R;Alle;12,5m - 16,0m;Januar;-2,618;59,890;33809;34718;20.827;19.262
By;Grenland;E+R;Alle;16,0m - 24,0m;Januar;-4,292;59,890;128893;134673;5.290;4.892
By;Grenland;E+R;Alle;>= 24,0m;Januar;9,513;59,890;4835;4415;7.045;6.515
By;Grenland;E+R;Yrkesdøgn;Alle;Januar;4,285;87,250;2882086;2763672;6.168;4.412
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Januar;4,469;59,800;1859983;1780421;6.050;5.595
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Januar;-0,965;59,800;305820;308800;5.267;4.871
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Januar;-0,388;59,800;66219;66477;7.702;7.123
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Januar;3,869;59,800;87557;84296;4.799;4.438
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Januar;-3,066;59,800;29816;30759;20.751;19.192
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Januar;-4,377;59,800;117787;123179;5.374;4.970
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Januar;8,608;59,800;4441;4089;7.438;6.879
By;Grenland;E+R;Helgedøgn;Alle;Januar;7,227;87,390;763175;711738;6.994;5.003
By;Grenland;E+R;Helgedøgn;< 5,6m;Januar;7,161;60,100;559009;521654;7.376;6.821
By;Grenland;E+R;Helgedøgn;>= 5,6m;Januar;3,879;60,100;39875;38386;7.553;6.985
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Januar;2,483;60,100;9577;9345;15.375;14.220
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Januar;11,635;60,100;14805;13262;9.022;8.344
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Januar;0,859;60,100;3993;3959;22.336;20.658
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Januar;-3,376;60,100;11106;11494;4.924;4.554
By;Grenland;E+R;Helgedøgn;>= 24,0m;Januar;20,859;60,100;394;326;-;-
By;Grenland;E+R;Alle;Alle;Februar;5,623;78,880;3120840;2954684;6.464;4.968
By;Grenland;E+R;Alle;< 5,6m;Februar;7,324;61,990;2354586;2193898;7.139;6.603
By;Grenland;E+R;Alle;>= 5,6m;Februar;1,185;61,990;338361;334399;5.543;5.127
By;Grenland;E+R;Alle;5,6m - 7,6m;Februar;1,900;61,990;74174;72791;8.083;7.475
By;Grenland;E+R;Alle;7,6m - 12,5m;Februar;8,472;61,990;99267;91514;6.256;5.786
By;Grenland;E+R;Alle;12,5m - 16,0m;Februar;-5,608;61,990;31309;33169;12.592;11.646
By;Grenland;E+R;Alle;16,0m - 24,0m;Februar;-2,834;61,990;129099;132865;7.652;7.077
By;Grenland;E+R;Alle;>= 24,0m;Februar;11,133;61,990;4512;4060;6.546;6.054
By;Grenland;E+R;Yrkesdøgn;Alle;Februar;4,259;79,100;2448444;2348414;6.842;5.259
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Februar;5,837;62,230;1803851;1704366;7.896;7.303
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Februar;0,423;62,230;298744;297486;5.962;5.514
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Februar;0,702;62,230;63946;63500;8.035;7.431
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Februar;6,048;62,230;84615;79789;5.973;5.525
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Februar;-6,013;62,230;27570;29334;13.695;12.666
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Februar;-2,182;62,230;118476;121119;7.706;7.127
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Februar;10,497;62,230;4137;3744;7.559;6.991
By;Grenland;E+R;Helgedøgn;Alle;Februar;10,907;78,340;672396;606270;8.408;6.463
By;Grenland;E+R;Helgedøgn;< 5,6m;Februar;12,502;61,390;550735;489532;8.166;7.552
By;Grenland;E+R;Helgedøgn;>= 5,6m;Februar;7,325;61,390;39617;36913;6.784;6.274
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Februar;10,085;61,390;10228;9291;11.804;10.917
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Februar;24,964;61,390;14652;11725;10.503;9.714
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Februar;-2,503;61,390;3739;3835;9.200;8.509
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Februar;-9,561;61,390;10623;11746;10.749;9.942
By;Grenland;E+R;Helgedøgn;>= 24,0m;Februar;18,671;61,390;375;316;23.827;22.036
By;Grenland;E+R;Alle;Alle;Mars;-21,237;68,920;2471423;3137813;6.817;5.699
By;Grenland;E+R;Alle;< 5,6m;Mars;-22,158;59,780;1944620;2498158;4.274;3.953
By;Grenland;E+R;Alle;>= 5,6m;Mars;-1,872;59,780;358245;365078;4.524;4.184
By;Grenland;E+R;Alle;5,6m - 7,6m;Mars;-10,609;59,780;74268;83082;2.897;2.680
By;Grenland;E+R;Alle;7,6m - 12,5m;Mars;1,603;59,780;110789;109041;2.916;2.697
By;Grenland;E+R;Alle;12,5m - 16,0m;Mars;-8,582;59,780;31095;34014;13.043;12.063
By;Grenland;E+R;Alle;16,0m - 24,0m;Mars;2,401;59,780;137732;134503;8.844;8.179
By;Grenland;E+R;Alle;>= 24,0m;Mars;-1,735;59,780;4361;4438;12.483;11.545
By;Grenland;E+R;Yrkesdøgn;Alle;Mars;-16,786;69,180;1961332;2356971;8.055;6.734
By;Grenland;E+R;Yrkesdøgn;< 5,6m;Mars;-17,541;60,050;1507573;1828273;3.667;3.392
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;Mars;1,909;60,050;319194;313214;6.355;5.877
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;Mars;-6,446;60,050;65281;69779;4.705;4.351
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;Mars;6,419;60,050;94998;89268;4.857;4.492
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;Mars;-4,073;60,050;28001;29190;14.304;13.229
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;Mars;4,873;60,050;126854;120960;9.875;9.133
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;Mars;1,070;60,050;4060;4017;14.313;13.237
By;Grenland;E+R;Helgedøgn;Alle;Mars;-34,674;68,320;510091;780842;7.842;6.556
By;Grenland;E+R;Helgedøgn;< 5,6m;Mars;-34,758;59,150;437047;669885;7.940;7.343
By;Grenland;E+R;Helgedøgn;>= 5,6m;Mars;-24,705;59,150;39051;51864;7.555;6.987
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;Mars;-32,444;59,150;8987;13303;8.141;7.529
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;Mars;-20,139;59,150;15791;19773;8.000;7.399
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;Mars;-35,862;59,150;3094;4824;14.084;13.026
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;Mars;-19,678;59,150;10878;13543;10.952;10.129
By;Grenland;E+R;Helgedøgn;>= 24,0m;Mars;-28,504;59,150;301;421;-;-
By;Grenland;E+R;Alle;Alle;April;-24,008;69,900;2470332;3250771;5.792;4.842
By;Grenland;E+R;Alle;< 5,6m;April;-26,106;60,380;1916951;2594200;7.385;6.830
By;Grenland;E+R;Alle;>= 5,6m;April;-10,093;60,380;358940;399234;2.768;2.560
By;Grenland;E+R;Alle;5,6m - 7,6m;April;-20,710;60,380;74801;94339;7.635;7.061
By;Grenland;E+R;Alle;7,6m - 12,5m;April;-1,718;60,380;134189;136535;4.756;4.399
By;Grenland;E+R;Alle;12,5m - 16,0m;April;-30,350;60,380;25840;37100;12.742;11.785
By;Grenland;E+R;Alle;16,0m - 24,0m;April;-5,095;60,380;120498;126967;6.716;6.211
By;Grenland;E+R;Alle;>= 24,0m;April;-15,863;60,380;3612;4293;10.058;9.302
By;Grenland;E+R;Yrkesdøgn;Alle;April;-21,646;69,340;1772459;2262128;4.270;3.570
By;Grenland;E+R;Yrkesdøgn;< 5,6m;April;-24,243;59,650;1326746;1751323;5.786;5.351
By;Grenland;E+R;Yrkesdøgn;>= 5,6m;April;-7,335;59,650;301423;325282;4.020;3.718
By;Grenland;E+R;Yrkesdøgn;5,6m - 7,6m;April;-14,960;59,650;61521;72344;6.456;5.971
By;Grenland;E+R;Yrkesdøgn;7,6m - 12,5m;April;1,712;59,650;106067;104282;4.053;3.748
By;Grenland;E+R;Yrkesdøgn;12,5m - 16,0m;April;-24,580;59,650;23022;30525;15.835;14.645
By;Grenland;E+R;Yrkesdøgn;16,0m - 24,0m;April;-5,870;59,650;107508;114212;7.227;6.684
By;Grenland;E+R;Yrkesdøgn;>= 24,0m;April;-15,667;59,650;3305;3919;10.107;9.348
By;Grenland;E+R;Helgedøgn;Alle;April;-29,411;70,870;697873;988643;9.859;8.243
By;Grenland;E+R;Helgedøgn;< 5,6m;April;-29,977;61,640;590205;842877;10.817;10.004
By;Grenland;E+R;Helgedøgn;>= 5,6m;April;-22,224;61,640;57517;73952;8.011;7.409
By;Grenland;E+R;Helgedøgn;5,6m - 7,6m;April;-39,623;61,640;13280;21995;10.863;10.047
By;Grenland;E+R;Helgedøgn;7,6m - 12,5m;April;-12,808;61,640;28122;32253;11.160;10.321
By;Grenland;E+R;Helgedøgn;12,5m - 16,0m;April;-57,141;61,640;2818;6575;3.588;3.318
By;Grenland;E+R;Helgedøgn;16,0m - 24,0m;April;1,842;61,640;12990;12755;16.152;14.939
By;Grenland;E+R;Helgedøgn;>= 24,0m;April;-17,914;61,640;307;374;22.876;21.156
By;Grenland;E+R;Alle;Alle;Siste 12 måneder;-8,666;25,060;11707856;12818678;5.614;4.016
By;Grenland;E+R;Alle;< 5,6m;Siste 12 måneder;-9,941;60,470;8635149;9588331;2.504;1.925
